disease,state,year,vaccine,incidence
MEASLES,GA,1930,FALSE,153.21
MEASLES,GA,1931,FALSE,104.39
MEASLES,GA,1932,FALSE,34.36
MEASLES,GA,1933,FALSE,156.88
MEASLES,GA,1934,FALSE,774.78
MEASLES,GA,1935,FALSE,1.05
MEASLES,GA,1936,FALSE,0.27
MEASLES,GA,1938,FALSE,299.92
MEASLES,GA,1939,FALSE,115.95
MEASLES,GA,1940,FALSE,93.84
MEASLES,GA,1941,FALSE,294.12
MEASLES,GA,1942,FALSE,168.74
MEASLES,GA,1943,FALSE,126.45
MEASLES,GA,1944,FALSE,171.51
MEASLES,GA,1945,FALSE,27.53
MEASLES,GA,1946,FALSE,117.11
MEASLES,GA,1947,FALSE,102.39
MEASLES,GA,1948,FALSE,37.8
MEASLES,GA,1949,FALSE,288.7
MEASLES,GA,1950,FALSE,62.42
MEASLES,GA,1951,FALSE,213.03
MEASLES,GA,1952,FALSE,225.42000000000002
MEASLES,GA,1953,FALSE,86.49
MEASLES,GA,1954,FALSE,188.04
MEASLES,GA,1955,FALSE,68.18
MEASLES,GA,1956,FALSE,128.9
MEASLES,GA,1957,FALSE,155.66
MEASLES,GA,1958,FALSE,175.18
MEASLES,GA,1959,FALSE,11.54
MEASLES,GA,1960,FALSE,5.53
MEASLES,GA,1961,FALSE,10.24
MEASLES,GA,1962,FALSE,10.19
MEASLES,GA,1963,TRUE,4.78
MEASLES,GA,1964,TRUE,4.92
MEASLES,GA,1965,TRUE,15.1
MEASLES,GA,1966,TRUE,5.59
MEASLES,GA,1967,TRUE,0.9600000000000001
MEASLES,GA,1968,TRUE,0.08
MEASLES,GA,1969,TRUE,0.04
MEASLES,GA,1970,TRUE,0.36
MEASLES,GA,1971,TRUE,23.59
MEASLES,GA,1972,TRUE,3.56
MEASLES,GA,1973,TRUE,1.02
MEASLES,GA,1974,TRUE,0.06
MEASLES,GA,1975,TRUE,0.78
MEASLES,GA,1976,TRUE,0.1
MEASLES,GA,1977,TRUE,14.41
MEASLES,GA,1978,TRUE,1.06
MEASLES,GA,1979,TRUE,10.14
MEASLES,GA,1980,TRUE,15.19
MEASLES,GA,1981,TRUE,1.95
MEASLES,GA,1983,TRUE,0.14
MEASLES,GA,1984,TRUE,0.06
MEASLES,GA,1985,TRUE,0.13
MEASLES,GA,1986,TRUE,1.49
MEASLES,GA,1987,TRUE,0.15
MEASLES,GA,1989,TRUE,0.27
MEASLES,GA,1990,TRUE,5.5
MEASLES,GA,1991,TRUE,0.22999999999999998
MEASLES,GA,1992,TRUE,0.04
MEASLES,GA,1993,TRUE,0.01
MEASLES,GA,1994,TRUE,0.03
MEASLES,GA,1995,TRUE,0.06
MEASLES,GA,1996,TRUE,0.01
MEASLES,GA,1997,TRUE,0
MEASLES,GA,1998,TRUE,0.01
MEASLES,GA,2001,TRUE,0.01
MEASLES,GA,2002,TRUE,0.01
MEASLES,HI,1950,FALSE,13.22
MEASLES,HI,1951,FALSE,955.24
MEASLES,HI,1954,FALSE,99.86
MEASLES,HI,1955,FALSE,1186.44
MEASLES,HI,1956,FALSE,922.02
MEASLES,HI,1957,FALSE,866.24
MEASLES,HI,1958,FALSE,95.08
MEASLES,HI,1959,FALSE,592.6
MEASLES,HI,1960,FALSE,829
MEASLES,HI,1961,FALSE,29.62
MEASLES,HI,1962,FALSE,387.29
MEASLES,HI,1963,TRUE,521.83
MEASLES,HI,1964,TRUE,123.17999999999999
MEASLES,HI,1965,TRUE,575.8
MEASLES,HI,1966,TRUE,20.36
MEASLES,HI,1967,TRUE,24.46
MEASLES,HI,1968,TRUE,5.050000000000001
MEASLES,HI,1969,TRUE,7.0200000000000005
MEASLES,HI,1970,TRUE,23.86
MEASLES,HI,1971,TRUE,59.03
MEASLES,HI,1972,TRUE,11.24
MEASLES,HI,1973,TRUE,3.52
MEASLES,HI,1974,TRUE,7.1000000000000005
MEASLES,HI,1975,TRUE,7.17
MEASLES,HI,1976,TRUE,1.2
MEASLES,HI,1977,TRUE,4.73
MEASLES,HI,1978,TRUE,2.17
MEASLES,HI,1979,TRUE,7.95
MEASLES,HI,1980,TRUE,0.9
MEASLES,HI,1981,TRUE,0.8
MEASLES,HI,1982,TRUE,0.5
MEASLES,HI,1983,TRUE,0.1
MEASLES,HI,1984,TRUE,16.64
MEASLES,HI,1985,TRUE,2.33
MEASLES,HI,1986,TRUE,2.7800000000000002
MEASLES,HI,1987,TRUE,0.18
MEASLES,HI,1988,TRUE,1.81
MEASLES,HI,1989,TRUE,2.79
MEASLES,HI,1990,TRUE,3.69
MEASLES,HI,1991,TRUE,1.95
MEASLES,HI,1992,TRUE,4.24
MEASLES,HI,1993,TRUE,1.3
MEASLES,HI,1995,TRUE,0
MEASLES,HI,1996,TRUE,2.81
MEASLES,HI,1997,TRUE,0.49
MEASLES,HI,1999,TRUE,0.08
MEASLES,HI,2000,TRUE,0.16
MEASLES,HI,2001,TRUE,0.5700000000000001
MEASLES,HI,2002,TRUE,0.08
MEASLES,IA,1928,FALSE,28.63
MEASLES,IA,1929,FALSE,82.95
MEASLES,IA,1930,FALSE,395.59
MEASLES,IA,1931,FALSE,34.25
MEASLES,IA,1932,FALSE,6.32
MEASLES,IA,1933,FALSE,33.01
MEASLES,IA,1934,FALSE,346.39
MEASLES,IA,1935,FALSE,865.65
MEASLES,IA,1936,FALSE,8
MEASLES,IA,1937,FALSE,10.76
MEASLES,IA,1938,FALSE,223.17000000000002
MEASLES,IA,1939,FALSE,209.13
MEASLES,IA,1940,FALSE,212.6
MEASLES,IA,1941,FALSE,197.87
MEASLES,IA,1942,FALSE,254.79
MEASLES,IA,1943,FALSE,242.8
MEASLES,IA,1944,FALSE,201.38
MEASLES,IA,1945,FALSE,61.4
MEASLES,IA,1946,FALSE,160.44
MEASLES,IA,1947,FALSE,177.89000000000001
MEASLES,IA,1948,FALSE,352.26
MEASLES,IA,1949,FALSE,87.03
MEASLES,IA,1950,FALSE,399.49
MEASLES,IA,1951,FALSE,103.78
MEASLES,IA,1952,FALSE,120.84
MEASLES,IA,1953,FALSE,413.78
MEASLES,IA,1954,FALSE,477.14
MEASLES,IA,1955,FALSE,286.64
MEASLES,IA,1956,FALSE,307.41
MEASLES,IA,1957,FALSE,330.75
MEASLES,IA,1958,FALSE,463.82
MEASLES,IA,1959,FALSE,420.25
MEASLES,IA,1960,FALSE,64
MEASLES,IA,1961,FALSE,192.53
MEASLES,IA,1962,FALSE,393.63
MEASLES,IA,1963,TRUE,280.07
MEASLES,IA,1964,TRUE,819.8199999999999
MEASLES,IA,1965,TRUE,339.54
MEASLES,IA,1966,TRUE,197.39
MEASLES,IA,1967,TRUE,29.6
MEASLES,IA,1968,TRUE,6.58
MEASLES,IA,1969,TRUE,9.98
MEASLES,IA,1970,TRUE,31.42
MEASLES,IA,1971,TRUE,94.79
MEASLES,IA,1972,TRUE,33.27
MEASLES,IA,1973,TRUE,10.120000000000001
MEASLES,IA,1974,TRUE,4.6
MEASLES,IA,1975,TRUE,24.11
MEASLES,IA,1976,TRUE,1.4
MEASLES,IA,1977,TRUE,123.72
MEASLES,IA,1978,TRUE,2.96
MEASLES,IA,1979,TRUE,0.53
MEASLES,IA,1980,TRUE,0.06
MEASLES,IA,1981,TRUE,0.03
MEASLES,IA,1986,TRUE,5.1000000000000005
MEASLES,IA,1989,TRUE,0.45
MEASLES,IA,1990,TRUE,0.96
MEASLES,IA,1991,TRUE,0.59
MEASLES,IA,1994,TRUE,0.25
MEASLES,IA,1996,TRUE,0
MEASLES,IA,1997,TRUE,0.28
MEASLES,IA,1998,TRUE,0.03
MEASLES,IA,2000,TRUE,0.06
MEASLES,ID,1928,FALSE,19.59
MEASLES,ID,1929,FALSE,160.37
MEASLES,ID,1930,FALSE,196.66
MEASLES,ID,1931,FALSE,25.97
MEASLES,ID,1932,FALSE,8.76
MEASLES,ID,1933,FALSE,193.59
MEASLES,ID,1934,FALSE,252.43
MEASLES,ID,1935,FALSE,182.33
MEASLES,ID,1936,FALSE,262.62
MEASLES,ID,1937,FALSE,243.15
MEASLES,ID,1938,FALSE,425.67
MEASLES,ID,1939,FALSE,694.15
MEASLES,ID,1940,FALSE,337.53
MEASLES,ID,1941,FALSE,102.03
MEASLES,ID,1942,FALSE,395.08
MEASLES,ID,1943,FALSE,650.9
MEASLES,ID,1944,FALSE,182.34
MEASLES,ID,1945,FALSE,259.93
MEASLES,ID,1946,FALSE,433.59999999999997
MEASLES,ID,1947,FALSE,51.13
MEASLES,ID,1948,FALSE,275.2
MEASLES,ID,1949,FALSE,511.03
MEASLES,ID,1950,FALSE,324.05
MEASLES,ID,1951,FALSE,358.07
MEASLES,ID,1952,FALSE,196.07
MEASLES,ID,1953,FALSE,324.34000000000003
MEASLES,ID,1954,FALSE,734.17
MEASLES,ID,1955,FALSE,113.76
MEASLES,ID,1956,FALSE,317.56
MEASLES,ID,1957,FALSE,486.9
MEASLES,ID,1958,FALSE,591.94
MEASLES,ID,1959,FALSE,247.2
MEASLES,ID,1960,FALSE,421.92
MEASLES,ID,1961,FALSE,281.75
MEASLES,ID,1962,FALSE,234.12
MEASLES,ID,1963,TRUE,572.48
MEASLES,ID,1964,TRUE,336.19
MEASLES,ID,1965,TRUE,454.66
MEASLES,ID,1966,TRUE,246.93
MEASLES,ID,1967,TRUE,60.05
MEASLES,ID,1968,TRUE,3
MEASLES,ID,1969,TRUE,12.739999999999998
MEASLES,ID,1970,TRUE,13.32
MEASLES,ID,1971,TRUE,35.9
MEASLES,ID,1972,TRUE,14.09
MEASLES,ID,1973,TRUE,31.71
MEASLES,ID,1974,TRUE,6.4799999999999995
MEASLES,ID,1975,TRUE,2.35
MEASLES,ID,1976,TRUE,224.32999999999998
MEASLES,ID,1977,TRUE,18.560000000000002
MEASLES,ID,1978,TRUE,0.43
MEASLES,ID,1979,TRUE,2.34
MEASLES,ID,1981,TRUE,0.2
MEASLES,ID,1983,TRUE,0.1
MEASLES,ID,1985,TRUE,6.25
MEASLES,ID,1986,TRUE,0.1
MEASLES,ID,1989,TRUE,0.8
MEASLES,ID,1990,TRUE,2.19
MEASLES,ID,1991,TRUE,42.15
MEASLES,ID,1994,TRUE,0.18
MEASLES,ID,1995,TRUE,0.33
MEASLES,ID,1996,TRUE,0.16
MEASLES,ID,1997,TRUE,6.59
MEASLES,ID,1998,TRUE,0.08
MEASLES,ID,2001,TRUE,0.16
MEASLES,ID,2002,TRUE,0
MEASLES,IL,1928,FALSE,98.24
MEASLES,IL,1929,FALSE,506.18
MEASLES,IL,1930,FALSE,216.07
MEASLES,IL,1931,FALSE,516.97
MEASLES,IL,1932,FALSE,208.31
MEASLES,IL,1933,FALSE,155.65
MEASLES,IL,1934,FALSE,574.84
MEASLES,IL,1935,FALSE,746.81
MEASLES,IL,1936,FALSE,15.43
MEASLES,IL,1937,FALSE,146.95
MEASLES,IL,1938,FALSE,1145.16
MEASLES,IL,1939,FALSE,100.12
MEASLES,IL,1940,FALSE,84.14
MEASLES,IL,1941,FALSE,613.14
MEASLES,IL,1942,FALSE,132.69
MEASLES,IL,1943,FALSE,328.45
MEASLES,IL,1944,FALSE,239.79
MEASLES,IL,1945,FALSE,103.25
MEASLES,IL,1946,FALSE,298.12
MEASLES,IL,1947,FALSE,91.45
MEASLES,IL,1948,FALSE,426.99
MEASLES,IL,1949,FALSE,65.92
MEASLES,IL,1950,FALSE,200.35
MEASLES,IL,1951,FALSE,187.66
MEASLES,IL,1952,FALSE,294.52
MEASLES,IL,1953,FALSE,173.71
MEASLES,IL,1954,FALSE,358.74
MEASLES,IL,1955,FALSE,144.65
MEASLES,IL,1956,FALSE,441.99
MEASLES,IL,1957,FALSE,100.27
MEASLES,IL,1958,FALSE,233.09
MEASLES,IL,1959,FALSE,96.16
MEASLES,IL,1960,FALSE,224.66
MEASLES,IL,1961,FALSE,159
MEASLES,IL,1962,FALSE,163.37
MEASLES,IL,1963,TRUE,98.55
MEASLES,IL,1964,TRUE,149.32999999999998
MEASLES,IL,1965,TRUE,42.68
MEASLES,IL,1966,TRUE,106.31
MEASLES,IL,1967,TRUE,11.93
MEASLES,IL,1968,TRUE,13.52
MEASLES,IL,1969,TRUE,10.16
MEASLES,IL,1970,TRUE,29.38
MEASLES,IL,1971,TRUE,29.04
MEASLES,IL,1972,TRUE,40.22
MEASLES,IL,1973,TRUE,19.48
MEASLES,IL,1974,TRUE,18.73
MEASLES,IL,1975,TRUE,16.490000000000002
MEASLES,IL,1976,TRUE,17.86
MEASLES,IL,1977,TRUE,16.56
MEASLES,IL,1978,TRUE,6.98
MEASLES,IL,1979,TRUE,11.6
MEASLES,IL,1980,TRUE,2.97
MEASLES,IL,1981,TRUE,0.26
MEASLES,IL,1982,TRUE,0.24
MEASLES,IL,1983,TRUE,1.72
MEASLES,IL,1984,TRUE,1.36
MEASLES,IL,1985,TRUE,2.4299999999999997
MEASLES,IL,1986,TRUE,3.67
MEASLES,IL,1987,TRUE,1.7
MEASLES,IL,1988,TRUE,0.47000000000000003
MEASLES,IL,1989,TRUE,22.32
MEASLES,IL,1990,TRUE,9.05
MEASLES,IL,1991,TRUE,0.05
MEASLES,IL,1992,TRUE,0.09
MEASLES,IL,1993,TRUE,0.04
MEASLES,IL,1994,TRUE,0.15
MEASLES,IL,1995,TRUE,0.04
MEASLES,IL,1996,TRUE,0.02
MEASLES,IL,1997,TRUE,0.08
MEASLES,IL,1998,TRUE,0.01
MEASLES,IL,2000,TRUE,0.04
MEASLES,IL,2001,TRUE,0.01
MEASLES,IN,1928,FALSE,263.67
MEASLES,IN,1929,FALSE,322.1
MEASLES,IN,1930,FALSE,120.73
MEASLES,IN,1931,FALSE,541.21
MEASLES,IN,1932,FALSE,88.78
MEASLES,IN,1933,FALSE,108.02
MEASLES,IN,1934,FALSE,631.03
MEASLES,IN,1935,FALSE,299.12
MEASLES,IN,1936,FALSE,21.15
MEASLES,IN,1937,FALSE,210.12
MEASLES,IN,1938,FALSE,523.18
MEASLES,IN,1939,FALSE,59.79
MEASLES,IN,1940,FALSE,16.65
MEASLES,IN,1941,FALSE,381.63
MEASLES,IN,1942,FALSE,94.99
MEASLES,IN,1943,FALSE,263
MEASLES,IN,1944,FALSE,149.11
MEASLES,IN,1945,FALSE,33.51
MEASLES,IN,1946,FALSE,293.05
MEASLES,IN,1947,FALSE,60.93
MEASLES,IN,1948,FALSE,366.54
MEASLES,IN,1949,FALSE,100.14
MEASLES,IN,1950,FALSE,169.41
MEASLES,IN,1951,FALSE,102
MEASLES,IN,1952,FALSE,179.11
MEASLES,IN,1953,FALSE,162.58
MEASLES,IN,1954,FALSE,517.12
MEASLES,IN,1955,FALSE,86.36
MEASLES,IN,1956,FALSE,368.17
MEASLES,IN,1957,FALSE,180.31
MEASLES,IN,1958,FALSE,396.55
MEASLES,IN,1959,FALSE,99.64
MEASLES,IN,1960,FALSE,223.08
MEASLES,IN,1961,FALSE,124.69
MEASLES,IN,1962,FALSE,161.79
MEASLES,IN,1963,TRUE,122.36
MEASLES,IN,1964,TRUE,458.81
MEASLES,IN,1965,TRUE,48.06
MEASLES,IN,1966,TRUE,116.34
MEASLES,IN,1967,TRUE,13.46
MEASLES,IN,1968,TRUE,15.55
MEASLES,IN,1969,TRUE,10.51
MEASLES,IN,1970,TRUE,5.5
MEASLES,IN,1971,TRUE,58.230000000000004
MEASLES,IN,1972,TRUE,23.8
MEASLES,IN,1973,TRUE,13.27
MEASLES,IN,1974,TRUE,4.86
MEASLES,IN,1975,TRUE,9.67
MEASLES,IN,1976,TRUE,79.97
MEASLES,IN,1977,TRUE,71.15
MEASLES,IN,1978,TRUE,3.95
MEASLES,IN,1979,TRUE,3.67
MEASLES,IN,1980,TRUE,2.0100000000000002
MEASLES,IN,1981,TRUE,0.34
MEASLES,IN,1982,TRUE,0.06
MEASLES,IN,1983,TRUE,6.78
MEASLES,IN,1984,TRUE,0.04
MEASLES,IN,1985,TRUE,0.06
MEASLES,IN,1986,TRUE,0.7
MEASLES,IN,1988,TRUE,1.04
MEASLES,IN,1989,TRUE,2.02
MEASLES,IN,1990,TRUE,4.49
MEASLES,IN,1991,TRUE,0.09
MEASLES,IN,1992,TRUE,0.22
MEASLES,IN,1993,TRUE,0.02
MEASLES,IN,1994,TRUE,0.02
MEASLES,IN,1998,TRUE,0.03
MEASLES,IN,1999,TRUE,0.02
MEASLES,IN,2001,TRUE,0.03
MEASLES,IN,2002,TRUE,0.02
MEASLES,KS,1928,FALSE,136.92
MEASLES,KS,1929,FALSE,555.44
MEASLES,KS,1930,FALSE,666.71
MEASLES,KS,1931,FALSE,93.47
MEASLES,KS,1932,FALSE,326.64
MEASLES,KS,1933,FALSE,335.08
MEASLES,KS,1934,FALSE,538.84
MEASLES,KS,1935,FALSE,1399.01
MEASLES,KS,1936,FALSE,23.17
MEASLES,KS,1937,FALSE,42.11
MEASLES,KS,1938,FALSE,583.06
MEASLES,KS,1939,FALSE,158.21
MEASLES,KS,1940,FALSE,450.3
MEASLES,KS,1941,FALSE,764.47
MEASLES,KS,1942,FALSE,535.23
MEASLES,KS,1943,FALSE,547.84
MEASLES,KS,1944,FALSE,551.62
MEASLES,KS,1945,FALSE,95.98
MEASLES,KS,1946,FALSE,658.17
MEASLES,KS,1947,FALSE,48.12
MEASLES,KS,1948,FALSE,58.31
MEASLES,KS,1949,FALSE,882.3100000000001
MEASLES,KS,1950,FALSE,93.17
MEASLES,KS,1951,FALSE,572.1899999999999
MEASLES,KS,1952,FALSE,326.07
MEASLES,KS,1953,FALSE,750.87
MEASLES,KS,1954,FALSE,66.41
MEASLES,KS,1955,FALSE,145.56
MEASLES,KS,1956,FALSE,200.78
MEASLES,KS,1957,FALSE,0.62
MEASLES,KS,1958,FALSE,3.3200000000000003
MEASLES,KS,1967,TRUE,4.44
MEASLES,KS,1968,TRUE,0.96
MEASLES,KS,1969,TRUE,0.38
MEASLES,KS,1970,TRUE,3.35
MEASLES,KS,1971,TRUE,62.42
MEASLES,KS,1972,TRUE,1.72
MEASLES,KS,1973,TRUE,1.19
MEASLES,KS,1974,TRUE,8.25
MEASLES,KS,1975,TRUE,93.3
MEASLES,KS,1976,TRUE,32.17
MEASLES,KS,1977,TRUE,61.230000000000004
MEASLES,KS,1978,TRUE,4.5
MEASLES,KS,1979,TRUE,3.14
MEASLES,KS,1980,TRUE,3.11
MEASLES,KS,1981,TRUE,0.04
MEASLES,KS,1982,TRUE,1.8199999999999998
MEASLES,KS,1985,TRUE,0.04
MEASLES,KS,1986,TRUE,4.04
MEASLES,KS,1988,TRUE,0.04
MEASLES,KS,1989,TRUE,4.75
MEASLES,KS,1990,TRUE,9.46
MEASLES,KS,1991,TRUE,0.36
MEASLES,KS,1992,TRUE,0.08
MEASLES,KS,1994,TRUE,0.04
MEASLES,KS,1995,TRUE,0.04
MEASLES,KS,1996,TRUE,0.04
MEASLES,KS,2000,TRUE,0.08
MEASLES,KS,2001,TRUE,0.04
MEASLES,KY,1928,FALSE,216.26
MEASLES,KY,1929,FALSE,43.17
MEASLES,KY,1930,FALSE,70.15
MEASLES,KY,1931,FALSE,181.04
MEASLES,KY,1932,FALSE,72.99
MEASLES,KY,1933,FALSE,57.86
MEASLES,KY,1934,FALSE,422.55
MEASLES,KY,1935,FALSE,533.77
MEASLES,KY,1936,FALSE,79.66
MEASLES,KY,1937,FALSE,245.75
MEASLES,KY,1938,FALSE,393.49
MEASLES,KY,1939,FALSE,79.78
MEASLES,KY,1940,FALSE,97.62
MEASLES,KY,1941,FALSE,610.5
MEASLES,KY,1942,FALSE,84.08
MEASLES,KY,1943,FALSE,383.79
MEASLES,KY,1944,FALSE,86.5
MEASLES,KY,1945,FALSE,61.13
MEASLES,KY,1946,FALSE,269.63
MEASLES,KY,1947,FALSE,30.119999999999997
MEASLES,KY,1948,FALSE,127.97
MEASLES,KY,1949,FALSE,294.61
MEASLES,KY,1950,FALSE,162.65
MEASLES,KY,1951,FALSE,290.96
MEASLES,KY,1952,FALSE,362.96999999999997
MEASLES,KY,1953,FALSE,134.51
MEASLES,KY,1954,FALSE,1026
MEASLES,KY,1955,FALSE,76.09
MEASLES,KY,1956,FALSE,610.29
MEASLES,KY,1957,FALSE,557.76
MEASLES,KY,1958,FALSE,619.64
MEASLES,KY,1959,FALSE,221.65
MEASLES,KY,1960,FALSE,352.98
MEASLES,KY,1961,FALSE,368.68
MEASLES,KY,1962,FALSE,202.29
MEASLES,KY,1963,TRUE,284.88
MEASLES,KY,1964,TRUE,481.84
MEASLES,KY,1965,TRUE,121.06
MEASLES,KY,1966,TRUE,154.21
MEASLES,KY,1967,TRUE,46.83
MEASLES,KY,1968,TRUE,4.37
MEASLES,KY,1969,TRUE,2.21
MEASLES,KY,1970,TRUE,32.39
MEASLES,KY,1971,TRUE,111.46
MEASLES,KY,1972,TRUE,14.43
MEASLES,KY,1973,TRUE,12.38
MEASLES,KY,1974,TRUE,5.5200000000000005
MEASLES,KY,1975,TRUE,4.55
MEASLES,KY,1976,TRUE,21.88
MEASLES,KY,1977,TRUE,33.04
MEASLES,KY,1978,TRUE,3.35
MEASLES,KY,1979,TRUE,1.6300000000000001
MEASLES,KY,1980,TRUE,1.75
MEASLES,KY,1981,TRUE,0.03
MEASLES,KY,1982,TRUE,0.06
MEASLES,KY,1984,TRUE,0.03
MEASLES,KY,1985,TRUE,0.05
MEASLES,KY,1986,TRUE,0.08
MEASLES,KY,1988,TRUE,0.95
MEASLES,KY,1989,TRUE,1.17
MEASLES,KY,1990,TRUE,1.1400000000000001
MEASLES,KY,1991,TRUE,0.6900000000000001
MEASLES,KY,1992,TRUE,7.46
MEASLES,KY,1999,TRUE,0
MEASLES,KY,2001,TRUE,0.05
MEASLES,LA,1928,FALSE,260.33
MEASLES,LA,1929,FALSE,88.79
MEASLES,LA,1930,FALSE,86.29
MEASLES,LA,1931,FALSE,11.47
MEASLES,LA,1932,FALSE,67.44
MEASLES,LA,1933,FALSE,42.77
MEASLES,LA,1934,FALSE,220.96
MEASLES,LA,1935,FALSE,117.22
MEASLES,LA,1936,FALSE,57.67
MEASLES,LA,1937,FALSE,20.71
MEASLES,LA,1938,FALSE,44.77
MEASLES,LA,1939,FALSE,157.03
MEASLES,LA,1940,FALSE,47.78
MEASLES,LA,1941,FALSE,35.01
MEASLES,LA,1942,FALSE,123.74
MEASLES,LA,1943,FALSE,106.44
MEASLES,LA,1944,FALSE,104
MEASLES,LA,1945,FALSE,41.15
MEASLES,LA,1946,FALSE,126.32000000000001
MEASLES,LA,1947,FALSE,49.96
MEASLES,LA,1948,FALSE,57.63
MEASLES,LA,1949,FALSE,51.62
MEASLES,LA,1950,FALSE,28.57
MEASLES,LA,1951,FALSE,78.73
MEASLES,LA,1952,FALSE,23.97
MEASLES,LA,1953,FALSE,155.89000000000001
MEASLES,LA,1954,FALSE,104.96
MEASLES,LA,1955,FALSE,5.66
MEASLES,LA,1956,FALSE,69.64
MEASLES,LA,1957,FALSE,34.64
MEASLES,LA,1958,FALSE,9.05
MEASLES,LA,1959,FALSE,2.08
MEASLES,LA,1960,FALSE,7.46
MEASLES,LA,1961,FALSE,1.23
MEASLES,LA,1962,FALSE,6.8999999999999995
MEASLES,LA,1963,TRUE,4.26
MEASLES,LA,1964,TRUE,3.44
MEASLES,LA,1965,TRUE,3.85
MEASLES,LA,1966,TRUE,3.02
MEASLES,LA,1967,TRUE,4.46
MEASLES,LA,1968,TRUE,0.7899999999999999
MEASLES,LA,1969,TRUE,3.46
MEASLES,LA,1970,TRUE,8.34
MEASLES,LA,1971,TRUE,42.19
MEASLES,LA,1972,TRUE,3.2600000000000002
MEASLES,LA,1973,TRUE,2.37
MEASLES,LA,1974,TRUE,0.38
MEASLES,LA,1975,TRUE,0.09
MEASLES,LA,1976,TRUE,7.76
MEASLES,LA,1977,TRUE,2.2
MEASLES,LA,1978,TRUE,21.25
MEASLES,LA,1979,TRUE,6.2
MEASLES,LA,1980,TRUE,0.43
MEASLES,LA,1981,TRUE,0.1
MEASLES,LA,1982,TRUE,0.34
MEASLES,LA,1983,TRUE,0.09000000000000001
MEASLES,LA,1984,TRUE,0.18
MEASLES,LA,1985,TRUE,0.9500000000000001
MEASLES,LA,1986,TRUE,0.08
MEASLES,LA,1989,TRUE,2.79
MEASLES,LA,1990,TRUE,0
MEASLES,LA,1993,TRUE,0.02
MEASLES,LA,1994,TRUE,0.02
MEASLES,LA,1995,TRUE,0.42
MEASLES,LA,1998,TRUE,0.02
MEASLES,MA,1928,FALSE,981.06
MEASLES,MA,1929,FALSE,351.42
MEASLES,MA,1930,FALSE,630.29
MEASLES,MA,1931,FALSE,386.78
MEASLES,MA,1932,FALSE,463.19
MEASLES,MA,1933,FALSE,351.86
MEASLES,MA,1934,FALSE,1039.49
MEASLES,MA,1935,FALSE,286.73
MEASLES,MA,1936,FALSE,613.8100000000001
MEASLES,MA,1937,FALSE,478.32
MEASLES,MA,1938,FALSE,229.97
MEASLES,MA,1939,FALSE,546.1899999999999
MEASLES,MA,1940,FALSE,498.72
MEASLES,MA,1941,FALSE,474.01
MEASLES,MA,1942,FALSE,564.89
MEASLES,MA,1943,FALSE,752.17
MEASLES,MA,1944,FALSE,433.38
MEASLES,MA,1945,FALSE,186.66
MEASLES,MA,1946,FALSE,798.36
MEASLES,MA,1947,FALSE,252.7
MEASLES,MA,1948,FALSE,675
MEASLES,MA,1949,FALSE,556.88
MEASLES,MA,1950,FALSE,264.72
MEASLES,MA,1951,FALSE,311.54
MEASLES,MA,1952,FALSE,940.07
MEASLES,MA,1953,FALSE,68.28
MEASLES,MA,1954,FALSE,475.05
MEASLES,MA,1955,FALSE,957.5
MEASLES,MA,1956,FALSE,72
MEASLES,MA,1957,FALSE,222.05
MEASLES,MA,1958,FALSE,714.96
MEASLES,MA,1959,FALSE,123.22
MEASLES,MA,1960,FALSE,420.58
MEASLES,MA,1961,FALSE,416.44
MEASLES,MA,1962,FALSE,511.33
MEASLES,MA,1963,TRUE,84.1
MEASLES,MA,1964,TRUE,135.92
MEASLES,MA,1965,TRUE,354.49
MEASLES,MA,1966,TRUE,15.02
MEASLES,MA,1967,TRUE,7.47
MEASLES,MA,1968,TRUE,9.84
MEASLES,MA,1969,TRUE,6.59
MEASLES,MA,1970,TRUE,15.75
MEASLES,MA,1971,TRUE,8.07
MEASLES,MA,1972,TRUE,21.96
MEASLES,MA,1973,TRUE,69.12
MEASLES,MA,1974,TRUE,7.08
MEASLES,MA,1975,TRUE,2.69
MEASLES,MA,1976,TRUE,0.74
MEASLES,MA,1977,TRUE,12.3
MEASLES,MA,1978,TRUE,5.45
MEASLES,MA,1979,TRUE,0.49
MEASLES,MA,1980,TRUE,0.98
MEASLES,MA,1981,TRUE,1.05
MEASLES,MA,1982,TRUE,0.1
MEASLES,MA,1983,TRUE,0.15
MEASLES,MA,1984,TRUE,1.46
MEASLES,MA,1985,TRUE,1.3699999999999999
MEASLES,MA,1986,TRUE,0.63
MEASLES,MA,1987,TRUE,1.09
MEASLES,MA,1988,TRUE,0.09
MEASLES,MA,1989,TRUE,1.79
MEASLES,MA,1990,TRUE,0.54
MEASLES,MA,1991,TRUE,0.72
MEASLES,MA,1992,TRUE,0.35
MEASLES,MA,1993,TRUE,0.31
MEASLES,MA,1994,TRUE,0.12
MEASLES,MA,1995,TRUE,0.1
MEASLES,MA,1996,TRUE,0.2
MEASLES,MA,1997,TRUE,0.88
MEASLES,MA,1998,TRUE,0.02
MEASLES,MA,1999,TRUE,0.04
MEASLES,MA,2000,TRUE,0
MEASLES,MA,2001,TRUE,0
MEASLES,MD,1928,FALSE,1089.3899999999999
MEASLES,MD,1929,FALSE,126.04
MEASLES,MD,1930,FALSE,73.89
MEASLES,MD,1931,FALSE,1264.85
MEASLES,MD,1932,FALSE,65.17
